game_id,play_id,passer_player_name,passer_player_id,posteam,complete_pass,interception,yards_gained,touchdown,pass_location,pass_length,air_yards,yards_after_catch,shotgun,no_huddle,defteam,posteam_type,yardline_100,side_of_field,down,qtr,half_seconds_remaining,game_half,home_team,away_team,home_score,away_score,target_player_id,target_player_name,had_pass_reception,motion_since_lineset,route_ran,offense_formation,target_x,target_y,time_to_throw
2022100213,548,P.Mahomes,00-0033873,KC,1,0,1,0,middle,short,1,0,1,0,TB,away,33,TB,2,1,1267,Half1,TB,KC,31,41,44874,JuJu Smith-Schuster,1,TRUE,CROSS,SHOTGUN,78.55,23.79,2.97
2022100213,690,T.Brady,00-0019596,TB,0,0,0,0,middle,short,7,NA,1,0,KC,home,77,TB,2,1,1098,Half1,TB,KC,31,41,42033,Cameron Brate,0,FALSE,SLANT,SHOTGUN,39.26,28.73,2.235
2022100213,712,T.Brady,00-0019596,TB,1,0,10,0,left,short,4,6,1,0,KC,home,77,TB,3,1,1094,Half1,TB,KC,31,41,46263,Russell Gage,1,FALSE,HITCH,SHOTGUN,37.18,46.3,3.003
2022100213,787,P.Mahomes,00-0033873,KC,1,0,13,0,right,short,6,7,1,0,TB,away,87,KC,1,1,1022,Half1,TB,KC,31,41,44874,JuJu Smith-Schuster,1,TRUE,SLANT,SHOTGUN,28.28,17.72,2.135
2022100213,811,P.Mahomes,00-0033873,KC,1,0,7,0,left,short,5,2,0,0,TB,away,74,KC,2,1,987,Half1,TB,KC,31,41,40011,Travis Kelce,1,FALSE,HITCH,SINGLEBACK,40.900000000000006,35.62,3.003
2022100213,835,P.Mahomes,00-0033873,KC,0,0,0,0,middle,short,7,NA,1,0,TB,away,67,KC,1,1,946,Half1,TB,KC,31,41,54519,Skyy Moore,0,FALSE,SLANT,SHOTGUN,51.650000000000006,36.41,2.102
2022100213,918,P.Mahomes,00-0033873,KC,1,0,36,0,middle,deep,34,2,1,0,TB,away,52,KC,1,2,864,Half1,TB,KC,31,41,46243,Marquez Valdes-Scantling,1,FALSE,GO,SHOTGUN,89.71,30.13,3.137
2022100213,963,P.Mahomes,00-0033873,KC,0,0,0,0,middle,short,8,NA,1,0,TB,away,8,TB,2,2,780,Half1,TB,KC,31,41,46243,Marquez Valdes-Scantling,0,FALSE,POST,SHOTGUN,114.49,33.71,2.169
2022100213,985,P.Mahomes,00-0033873,KC,1,0,6,0,left,short,3,3,1,0,TB,away,8,TB,3,2,776,Half1,TB,KC,31,41,40011,Travis Kelce,1,FALSE,OUT,SHOTGUN,105.04,36.76,2.569
2022100213,1063,P.Mahomes,00-0033873,KC,1,0,2,1,right,short,2,0,0,0,TB,away,2,TB,2,2,695,Half1,TB,KC,31,41,52440,Clyde Edwards-Helaire,1,FALSE,FLAT,JUMBO,115.69,4.79,7.574
2022100213,1119,T.Brady,00-0019596,TB,1,0,11,0,right,short,3,8,0,0,KC,home,75,TB,1,2,686,Half1,TB,KC,31,41,54556,Rachaad White,1,FALSE,OUT,SINGLEBACK,37.16,15.57,3.437
2022100213,1143,T.Brady,00-0019596,TB,1,0,30,0,middle,deep,26,4,1,0,KC,home,64,TB,1,2,658,Half1,TB,KC,31,41,41233,Mike Evans,1,FALSE,POST,SHOTGUN,69.92,27.87,3.137
2022100213,1172,T.Brady,00-0019596,TB,1,0,11,0,middle,short,6,5,1,0,KC,home,34,KC,1,2,615,Half1,TB,KC,31,41,42033,Cameron Brate,1,FALSE,IN,SHOTGUN,81.68,30.2,2.202
2022100213,1196,T.Brady,00-0019596,TB,0,0,0,0,middle,short,0,NA,1,0,KC,home,23,KC,1,2,576,Half1,TB,KC,31,41,42033,Cameron Brate,0,FALSE,CROSS,SHOTGUN,102.93,39.37,3.437
2022100213,1218,T.Brady,00-0019596,TB,1,0,10,0,right,short,3,7,1,0,KC,home,23,KC,2,2,571,Half1,TB,KC,31,41,54556,Rachaad White,1,FALSE,OUT,SHOTGUN,90.57,13.5,2.803
2022100213,1247,T.Brady,00-0019596,TB,1,0,13,1,middle,short,13,0,1,0,KC,home,13,KC,1,2,535,Half1,TB,KC,31,41,41233,Mike Evans,1,FALSE,POST,SHOTGUN,110.55,31.29,2.402
2022100213,1331,P.Mahomes,00-0033873,KC,0,0,0,0,left,short,12,NA,1,0,TB,away,67,KC,2,2,487,Half1,TB,KC,31,41,44874,JuJu Smith-Schuster,0,FALSE,POST,SHOTGUN,54.45,32.38,2.302
2022100213,1353,P.Mahomes,00-0033873,KC,1,0,6,0,left,short,-1,7,1,0,TB,away,67,KC,3,2,484,Half1,TB,KC,31,41,40011,Travis Kelce,1,TRUE,SCREEN,SHOTGUN,41.28,34.96,1.168
2022100213,1472,P.Mahomes,00-0033873,KC,0,0,0,0,right,short,4,NA,1,0,TB,away,34,TB,4,2,313,Half1,TB,KC,31,41,52440,Clyde Edwards-Helaire,0,FALSE,FLAT,SHOTGUN,78.46,7.31,2.102
2022100213,1621,P.Mahomes,00-0033873,KC,1,0,1,0,middle,short,-3,4,1,0,TB,away,2,TB,2,2,178,Half1,TB,KC,31,41,41325,Jerick McKinnon,1,FALSE,FLAT,SHOTGUN,105.05,26.3,1.802
2022100213,1707,T.Brady,00-0019596,TB,1,0,8,0,right,short,5,3,1,0,KC,home,75,TB,1,2,131,Half1,TB,KC,31,41,44896,Chris Godwin,1,TRUE,SLANT,SHOTGUN,39.620000000000005,22.04,2.136
2022100213,1731,T.Brady,00-0019596,TB,0,0,0,0,middle,short,3,NA,1,0,KC,home,67,TB,2,2,120,Half1,TB,KC,31,41,44896,Chris Godwin,0,FALSE,CROSS,SHOTGUN,46.349999999999994,22.48,2.636
2022100213,1760,T.Brady,00-0019596,TB,1,0,2,0,left,short,0,2,1,0,KC,home,67,TB,3,2,117,Half1,TB,KC,31,41,42033,Cameron Brate,1,TRUE,FLAT,SHOTGUN,42.69,42.03,1.602
2022100213,1784,T.Brady,00-0019596,TB,0,0,0,0,middle,deep,20,NA,1,1,KC,home,65,TB,1,2,99,Half1,TB,KC,31,41,44896,Chris Godwin,0,FALSE,POST,SHOTGUN,67.93,20.14,2.573
2022100213,1806,T.Brady,00-0019596,TB,1,0,9,0,right,short,9,0,1,1,KC,home,65,TB,2,2,95,Half1,TB,KC,31,41,42033,Cameron Brate,1,FALSE,OUT,SHOTGUN,53.97,16.11,2.136
2022100213,1862,T.Brady,00-0019596,TB,1,0,7,0,left,short,3,4,1,0,KC,home,60,TB,3,2,70,Half1,TB,KC,31,41,37079,Julio Jones,1,FALSE,SLANT,SHOTGUN,52.31,36.5,1.535
2022100213,1886,T.Brady,00-0019596,TB,1,0,12,0,middle,short,11,1,1,1,KC,home,53,TB,1,2,52,Half1,TB,KC,31,41,44896,Chris Godwin,1,FALSE,IN,SHOTGUN,67.44,24.25,2.702
2022100213,1910,T.Brady,00-0019596,TB,0,0,0,0,right,short,6,NA,1,0,KC,home,41,KC,1,2,46,Half1,TB,KC,31,41,42033,Cameron Brate,0,FALSE,OUT,SHOTGUN,75.2,5.46,2.87
2022100213,1939,T.Brady,00-0019596,TB,1,0,9,0,middle,short,0,9,1,1,KC,home,41,KC,2,2,42,Half1,TB,KC,31,41,44816,Leonard Fournette,1,FALSE,ANGLE,SHOTGUN,68.94,32.71,2.336
2022100213,1966,T.Brady,00-0019596,TB,1,0,16,0,left,short,10,6,1,0,KC,home,32,KC,3,2,28,Half1,TB,KC,31,41,41233,Mike Evans,1,FALSE,OUT,SHOTGUN,89.03999999999999,43.53,2.803
2022100213,2035,T.Brady,00-0019596,TB,0,0,0,0,middle,short,1,NA,0,0,KC,home,1,KC,1,2,18,Half1,TB,KC,31,41,42033,Cameron Brate,0,FALSE,POST,I_FORM,116.34,25.34,2.203
2022100213,2057,T.Brady,00-0019596,TB,1,0,1,1,right,short,1,0,1,0,KC,home,1,KC,2,2,15,Half1,TB,KC,31,41,41233,Mike Evans,1,FALSE,GO,SHOTGUN,117.35,2.42,1.702
2022100213,2173,P.Mahomes,00-0033873,KC,1,0,15,0,middle,short,11,4,1,0,TB,away,75,KC,1,3,1800,Half2,TB,KC,31,41,54519,Skyy Moore,1,FALSE,SLANT,SHOTGUN,44.71,18.88,1.935
2022100213,2261,P.Mahomes,00-0033873,KC,0,0,0,0,left,short,2,NA,1,0,TB,away,49,TB,2,3,1688,Half2,TB,KC,31,41,44874,JuJu Smith-Schuster,0,FALSE,FLAT,SHOTGUN,63.31,41.27,2.47
2022100213,2283,P.Mahomes,00-0033873,KC,1,0,19,0,left,short,-5,24,1,0,TB,away,49,TB,3,3,1685,Half2,TB,KC,31,41,44874,JuJu Smith-Schuster,1,FALSE,SCREEN,SHOTGUN,56.13,32.68,1.968
2022100213,2307,P.Mahomes,00-0033873,KC,0,0,0,0,middle,short,13,NA,1,0,TB,away,30,TB,1,3,1645,Half2,TB,KC,31,41,53591,Noah Gray,0,FALSE,POST,SHOTGUN,92.24,31.73,2.569
2022100213,2362,P.Mahomes,00-0033873,KC,0,0,0,0,right,deep,26,NA,1,0,TB,away,26,TB,3,3,1599,Half2,TB,KC,31,41,54519,Skyy Moore,0,FALSE,IN,SHOTGUN,116.41,8.48,5.505
2022100213,2418,T.Brady,00-0019596,TB,0,0,0,0,middle,deep,48,NA,1,0,KC,home,75,TB,1,3,1586,Half2,TB,KC,31,41,37079,Julio Jones,0,FALSE,GO,SHOTGUN,76.06,20.54,5.205
2022100213,2440,T.Brady,00-0019596,TB,1,0,10,0,right,short,7,3,1,0,KC,home,75,TB,2,3,1579,Half2,TB,KC,31,41,44896,Chris Godwin,1,FALSE,SLANT,SHOTGUN,40.75,22.6,2.002
2022100213,2464,T.Brady,00-0019596,TB,0,0,0,0,middle,short,7,NA,1,1,KC,home,65,TB,1,3,1551,Half2,TB,KC,31,41,54571,Cade Otton,0,FALSE,IN,SHOTGUN,54.47,30.04,2.569
2022100213,2486,T.Brady,00-0019596,TB,0,0,0,0,right,short,6,NA,1,0,KC,home,65,TB,2,3,1548,Half2,TB,KC,31,41,46263,Russell Gage,0,FALSE,SLANT,SHOTGUN,49.93000000000001,14.98,2.135
2022100213,2508,T.Brady,00-0019596,TB,0,0,0,0,left,short,5,NA,1,0,KC,home,65,TB,3,3,1543,Half2,TB,KC,31,41,44896,Chris Godwin,0,FALSE,HITCH,SHOTGUN,50.33,38.59,2.335
2022100213,2569,P.Mahomes,00-0033873,KC,1,0,9,0,right,short,3,6,1,0,TB,away,63,KC,2,3,1495,Half2,TB,KC,31,41,44874,JuJu Smith-Schuster,1,FALSE,HITCH,EMPTY,49.58,21.35,1.268
2022100213,2614,P.Mahomes,00-0033873,KC,1,0,25,0,right,short,14,11,1,0,TB,away,51,KC,2,3,1421,Half2,TB,KC,31,41,46243,Marquez Valdes-Scantling,1,FALSE,GO,PISTOL,71.24,4.04,2.302
2022100213,2638,P.Mahomes,00-0033873,KC,0,0,0,0,left,deep,26,NA,1,0,TB,away,26,TB,1,3,1376,Half2,TB,KC,31,41,46213,Justin Watson,0,FALSE,CORNER,SHOTGUN,117.95,47.27,3.47
2022100213,2681,P.Mahomes,00-0033873,KC,1,0,16,0,right,short,6,10,1,0,TB,away,21,TB,3,3,1327,Half2,TB,KC,31,41,54519,Skyy Moore,1,FALSE,OUT,SHOTGUN,94.41,11.17,3.269
2022100213,2724,P.Mahomes,00-0033873,KC,1,0,10,1,right,short,7,3,1,0,TB,away,10,TB,2,3,1246,Half2,TB,KC,31,41,48683,Joseph Fortson,1,FALSE,SLANT,PISTOL,107.29,15.87,1.769
2022100213,2780,T.Brady,00-0019596,TB,1,0,7,0,right,short,0,7,1,0,KC,home,75,TB,1,3,1242,Half2,TB,KC,31,41,41233,Mike Evans,1,FALSE,SCREEN,SHOTGUN,34.510000000000005,9.19,1.802
2022100213,2830,T.Brady,00-0019596,TB,1,0,15,0,right,short,14,1,1,0,KC,home,64,TB,1,3,1179,Half2,TB,KC,31,41,41233,Mike Evans,1,TRUE,GO,SHOTGUN,58.68,1.57,2.169
2022100213,2870,T.Brady,00-0019596,TB,1,0,6,0,right,short,4,2,1,0,KC,home,49,KC,1,3,1158,Half2,TB,KC,31,41,54571,Cade Otton,1,FALSE,OUT,SHOTGUN,64.81,7.23,2.102
2022100213,2899,T.Brady,00-0019596,TB,1,0,2,0,left,short,-2,4,0,0,KC,home,43,KC,2,3,1132,Half2,TB,KC,31,41,44896,Chris Godwin,1,FALSE,SCREEN,SINGLEBACK,65.34,36.53,0.901
2022100213,2923,T.Brady,00-0019596,TB,1,0,9,0,right,short,-4,13,1,0,KC,home,41,KC,3,3,1092,Half2,TB,KC,31,41,54556,Rachaad White,1,TRUE,SCREEN,EMPTY,65.1,16.68,1.301
2022100213,2947,T.Brady,00-0019596,TB,1,0,9,0,middle,short,2,7,0,0,KC,home,32,KC,1,3,1052,Half2,TB,KC,31,41,54556,Rachaad White,1,FALSE,ANGLE,SINGLEBACK,80.2,22.92,2.936
2022100213,2971,T.Brady,00-0019596,TB,1,0,19,0,right,deep,16,3,1,0,KC,home,23,KC,2,3,1011,Half2,TB,KC,31,41,54683,Ko Kieft,1,FALSE,GO,SHOTGUN,101.03999999999999,2.99,2.203
2022100213,3054,T.Brady,00-0019596,TB,0,0,0,0,left,short,1,NA,0,0,KC,home,1,KC,2,3,950,Half2,TB,KC,31,41,41233,Mike Evans,0,FALSE,GO,SINGLEBACK,116.38,49.58,1.235
2022100213,3174,P.Mahomes,00-0033873,KC,1,0,5,0,middle,short,4,1,1,0,TB,away,55,KC,2,4,900,Half2,TB,KC,31,41,40011,Travis Kelce,1,FALSE,IN,EMPTY,58.91,31.94,1.835
2022100213,3243,P.Mahomes,00-0033873,KC,1,0,22,0,middle,deep,20,2,1,0,TB,away,44,TB,3,4,781,Half2,TB,KC,31,41,40011,Travis Kelce,1,FALSE,GO,SHOTGUN,85.35,28.4,2.469
2022100213,3309,P.Mahomes,00-0033873,KC,0,0,0,0,middle,short,9,NA,0,0,TB,away,14,TB,3,4,656,Half2,TB,KC,31,41,46243,Marquez Valdes-Scantling,0,FALSE,HITCH,SINGLEBACK,104.9,31.46,3.837
2022100213,3372,T.Brady,00-0019596,TB,1,0,6,0,right,short,-3,9,1,0,KC,home,75,TB,1,4,647,Half2,TB,KC,31,41,44896,Chris Godwin,1,FALSE,SCREEN,SHOTGUN,31.41,18.01,1.299
2022100213,3396,T.Brady,00-0019596,TB,1,0,12,0,right,short,6,6,1,1,KC,home,69,TB,2,4,621,Half2,TB,KC,31,41,54571,Cade Otton,1,FALSE,OUT,SHOTGUN,47.27,5.94,2.335
2022100213,3431,T.Brady,00-0019596,TB,1,0,1,0,right,short,-4,5,1,0,KC,home,57,TB,1,4,601,Half2,TB,KC,31,41,44816,Leonard Fournette,1,FALSE,FLAT,SHOTGUN,48.43,9.82,2.402
2022100213,3460,T.Brady,00-0019596,TB,1,0,3,0,left,short,-1,4,1,1,KC,home,56,TB,2,4,579,Half2,TB,KC,31,41,44816,Leonard Fournette,1,FALSE,FLAT,SHOTGUN,53.2,38.99,1.968
2022100213,3554,T.Brady,00-0019596,TB,1,0,5,0,right,short,-3,8,1,0,KC,home,73,TB,3,4,522,Half2,TB,KC,31,41,38947,Cole Beasley,1,FALSE,SCREEN,SHOTGUN,33.59,17.52,1.434
2022100213,3666,P.Mahomes,00-0033873,KC,1,0,2,0,right,short,-3,5,0,0,TB,away,52,KC,2,4,339,Half2,TB,KC,31,41,46243,Marquez Valdes-Scantling,1,FALSE,SCREEN,SINGLEBACK,55.099999999999994,11.16,1.134
2022100213,3690,P.Mahomes,00-0033873,KC,0,1,0,0,right,deep,17,NA,1,0,TB,away,50,50,3,4,298,Half2,TB,KC,31,41,44874,JuJu Smith-Schuster,0,FALSE,IN,SHOTGUN,78.43,19.93,3.904
2022100213,3721,T.Brady,00-0019596,TB,1,0,13,0,left,short,-6,19,1,0,KC,home,34,KC,1,4,282,Half2,TB,KC,31,41,44816,Leonard Fournette,1,FALSE,SCREEN,SHOTGUN,69.77,38.81,1.936
2022100213,3745,T.Brady,00-0019596,TB,0,0,0,0,right,short,4,NA,1,1,KC,home,21,KC,1,4,255,Half2,TB,KC,31,41,46263,Russell Gage,0,FALSE,HITCH,SHOTGUN,93.98,16.59,2.536
2022100213,3767,T.Brady,00-0019596,TB,1,0,9,0,middle,short,7,2,1,1,KC,home,21,KC,2,4,252,Half2,TB,KC,31,41,41233,Mike Evans,1,FALSE,HITCH,SHOTGUN,96.05,33.59,2.269
2022100213,3815,T.Brady,00-0019596,TB,1,0,5,1,left,short,4,1,1,1,KC,home,5,KC,1,4,215,Half2,TB,KC,31,41,44816,Leonard Fournette,1,FALSE,ANGLE,SHOTGUN,108.95,36.83,2.302
2022100213,4083,T.Brady,00-0019596,TB,1,0,11,0,middle,short,4,7,1,0,KC,home,79,TB,1,4,45,Half2,TB,KC,31,41,54571,Cade Otton,1,FALSE,HITCH,SHOTGUN,34.97,22.48,2.569
2022100213,4107,T.Brady,00-0019596,TB,0,0,0,0,left,deep,38,NA,1,1,KC,home,68,TB,1,4,28,Half2,TB,KC,31,41,41233,Mike Evans,0,FALSE,GO,SHOTGUN,79.9,51.63,3.069
2022100213,4129,T.Brady,00-0019596,TB,1,0,22,0,left,short,15,-3,1,1,KC,home,68,TB,2,4,21,Half2,TB,KC,31,41,41233,Mike Evans,1,FALSE,HITCH,SHOTGUN,57.66,49.33,3.537
2022100213,4153,T.Brady,00-0019596,TB,1,0,1,0,left,short,0,1,1,1,KC,home,46,KC,1,4,12,Half2,TB,KC,31,41,54556,Rachaad White,1,FALSE,FLAT,SHOTGUN,64.04,47.87,2.336
2022100206,77,D.Mills,00-0036898,HOU,1,0,1,0,left,short,-3,4,1,0,LAC,home,71,HOU,2,1,1761,Half1,HOU,LAC,24,34,54572,Dameon Pierce,1,TRUE,FLAT,SHOTGUN,35.57,39.95,2.104
2022100206,101,D.Mills,00-0036898,HOU,0,1,0,0,right,deep,25,NA,1,0,LAC,home,70,HOU,3,1,1720,Half1,HOU,LAC,24,34,53518,Nico Collins,0,FALSE,POST,SHOTGUN,59.29,19.23,3.036
2022100206,155,J.Herbert,00-0036355,LAC,1,0,3,0,left,short,3,0,1,0,HOU,away,26,HOU,2,1,1678,Half1,HOU,LAC,24,34,44819,Mike Williams,1,FALSE,OUT,SHOTGUN,88.08,43.64,1.969
2022100206,281,D.Mills,00-0036898,HOU,1,0,4,0,left,short,-2,6,0,0,LAC,home,63,HOU,2,1,1579,Half1,HOU,LAC,24,34,41246,Brandin Cooks,1,FALSE,SCREEN,SINGLEBACK,44.99,40.73,1.201
2022100206,359,D.Mills,00-0036898,HOU,1,0,0,0,right,short,2,-2,1,0,LAC,home,44,LAC,2,1,1497,Half1,HOU,LAC,24,34,45064,Mason Schreck,1,FALSE,CROSS,SHOTGUN,68.53,11.85,2.837
2022100206,462,J.Herbert,00-0036355,LAC,0,0,0,0,left,short,12,NA,1,0,HOU,away,73,LAC,1,1,1383,Half1,HOU,LAC,24,34,44819,Mike Williams,0,FALSE,HITCH,PISTOL,49.629999999999995,38.39,3.07
2022100206,505,J.Herbert,00-0036355,LAC,1,0,7,0,middle,short,7,0,1,0,HOU,away,75,LAC,3,1,1340,Half1,HOU,LAC,24,34,44856,Gerald Everett,1,FALSE,HITCH,EMPTY,43.34,36.57,3.037
2022100206,614,D.Mills,00-0036898,HOU,1,0,7,0,left,short,5,2,1,0,LAC,home,63,HOU,3,1,1212,Half1,HOU,LAC,24,34,41246,Brandin Cooks,1,TRUE,IN,SHOTGUN,51.96,36.47,2.636
2022100206,638,D.Mills,00-0036898,HOU,1,0,7,0,left,short,5,2,0,0,LAC,home,56,HOU,1,1,1175,Half1,HOU,LAC,24,34,41246,Brandin Cooks,1,FALSE,HITCH,SINGLEBACK,59.12,39.67,2.591
2022100206,673,D.Mills,00-0036898,HOU,0,0,0,0,right,short,13,NA,0,0,LAC,home,34,LAC,1,1,1150,Half1,HOU,LAC,24,34,44831,O.J. Howard,0,FALSE,OUT,I_FORM,90.51,13.16,3.336
2022100206,695,D.Mills,00-0036898,HOU,1,0,5,0,right,short,4,1,1,0,LAC,home,34,LAC,2,1,1145,Half1,HOU,LAC,24,34,44831,O.J. Howard,1,FALSE,CROSS,SHOTGUN,80.05,19.89,3.203
2022100206,742,D.Mills,00-0036898,HOU,1,0,6,0,middle,short,-4,10,1,0,LAC,home,34,LAC,3,1,1081,Half1,HOU,LAC,24,34,40138,Rex Burkhead,1,FALSE,FLAT,SHOTGUN,72.42,23.96,1.535
2022100206,786,J.Herbert,00-0036355,LAC,0,0,0,0,right,short,-3,NA,0,0,HOU,away,64,LAC,1,1,1039,Half1,HOU,LAC,24,34,54725,Zander Horvath,0,TRUE,FLAT,I_FORM,42.66,8,2.035
2022100206,808,J.Herbert,00-0036355,LAC,1,0,4,0,middle,short,2,2,1,0,HOU,away,64,LAC,2,1,1036,Half1,HOU,LAC,24,34,53526,Tre' McKitty,1,FALSE,CROSS,SHOTGUN,49.040000000000006,27.13,3.318
2022100206,832,J.Herbert,00-0036355,LAC,1,0,14,0,right,short,11,3,1,0,HOU,away,60,LAC,3,1,998,Half1,HOU,LAC,24,34,42794,DeAndre Carter,1,FALSE,HITCH,SHOTGUN,60.86,12.03,2.719
2022100206,938,J.Herbert,00-0036355,LAC,1,0,15,0,right,short,3,12,0,0,HOU,away,30,HOU,2,2,858,Half1,HOU,LAC,24,34,44819,Mike Williams,1,FALSE,CROSS,SINGLEBACK,82.3,14.04,2.87
2022100206,1036,D.Mills,00-0036898,HOU,1,0,1,0,middle,short,-2,3,0,0,LAC,home,75,HOU,1,2,777,Half1,HOU,LAC,24,34,54572,Dameon Pierce,1,FALSE,OUT,SINGLEBACK,33.349999999999994,23.57,3.036
2022100206,1060,D.Mills,00-0036898,HOU,1,0,4,0,left,short,3,1,1,1,LAC,home,74,HOU,2,2,740,Half1,HOU,LAC,24,34,41246,Brandin Cooks,1,TRUE,CROSS,SHOTGUN,38.650000000000006,35.07,2.969
2022100206,1084,D.Mills,00-0036898,HOU,0,0,0,0,right,deep,16,NA,1,0,LAC,home,70,HOU,3,2,693,Half1,HOU,LAC,24,34,53518,Nico Collins,0,FALSE,HITCH,SHOTGUN,53.31,16.48,2.502
2022100206,1152,J.Herbert,00-0036355,LAC,1,0,50,0,left,short,15,35,0,0,HOU,away,70,LAC,2,2,646,Half1,HOU,LAC,24,34,44819,Mike Williams,1,FALSE,CROSS,SINGLEBACK,53.7,36.28,3.27
2022100206,1307,J.Herbert,00-0036355,LAC,1,0,25,0,right,deep,23,2,0,1,HOU,away,68,LAC,1,2,562,Half1,HOU,LAC,24,34,53506,Josh Palmer,1,FALSE,CORNER,SINGLEBACK,65.5,7.73,3.17
2022100206,1362,J.Herbert,00-0036355,LAC,1,0,8,0,right,short,8,0,1,0,HOU,away,44,HOU,2,2,488,Half1,HOU,LAC,24,34,44819,Mike Williams,1,FALSE,HITCH,EMPTY,74.87,7.09,2.87
2022100206,1386,J.Herbert,00-0036355,LAC,1,0,14,0,middle,short,13,1,1,0,HOU,away,36,HOU,3,2,450,Half1,HOU,LAC,24,34,44856,Gerald Everett,1,FALSE,IN,SHOTGUN,86.66,27.9,3.037
2022100206,1410,J.Herbert,00-0036355,LAC,1,0,16,0,left,short,12,4,1,0,HOU,away,22,HOU,1,2,410,Half1,HOU,LAC,24,34,44856,Gerald Everett,1,FALSE,CROSS,EMPTY,99.29,35.56,3.003
2022100206,1468,J.Herbert,00-0036355,LAC,0,0,0,0,right,short,11,NA,1,0,HOU,away,11,HOU,2,2,329,Half1,HOU,LAC,24,34,44819,Mike Williams,0,FALSE,CROSS,SHOTGUN,111.9,0.21,6.707
2022100206,1490,J.Herbert,00-0036355,LAC,1,0,6,0,left,short,3,3,1,0,HOU,away,11,HOU,3,2,321,Half1,HOU,LAC,24,34,45573,Austin Ekeler,1,FALSE,OUT,SHOTGUN,101.24,33.87,3.203
2022100206,1548,D.Mills,00-0036898,HOU,1,0,20,0,right,deep,19,1,0,0,LAC,home,75,HOU,1,2,275,Half1,HOU,LAC,24,34,53518,Nico Collins,1,FALSE,CROSS,I_FORM,54.06,18.68,3.904
2022100206,1572,D.Mills,00-0036898,HOU,1,0,-5,0,right,short,-5,0,1,0,LAC,home,55,HOU,1,2,231,Half1,HOU,LAC,24,34,54572,Dameon Pierce,1,TRUE,FLAT,SHOTGUN,50.31999999999999,8.46,2.57
2022100206,1596,D.Mills,00-0036898,HOU,1,0,22,0,middle,deep,21,1,1,0,LAC,home,60,HOU,2,2,187,Half1,HOU,LAC,24,34,44831,O.J. Howard,1,FALSE,GO,SHOTGUN,70.39,34.32,3.403
2022100206,1702,D.Mills,00-0036898,HOU,1,0,4,0,middle,short,4,0,1,0,LAC,home,28,LAC,3,2,99,Half1,HOU,LAC,24,34,53518,Nico Collins,1,FALSE,SLANT,SHOTGUN,86.06,24.64,2.036
2022100206,1752,J.Herbert,00-0036355,LAC,0,0,0,0,left,short,3,NA,1,0,HOU,away,68,LAC,1,2,57,Half1,HOU,LAC,24,34,52520,Joshua Kelley,0,FALSE,ANGLE,SHOTGUN,45.57,38.51,2.536
2022100206,1798,J.Herbert,00-0036355,LAC,1,0,6,0,right,short,3,3,1,0,HOU,away,44,HOU,1,2,48,Half1,HOU,LAC,24,34,44856,Gerald Everett,1,FALSE,FLAT,EMPTY,68.4,11.41,3.337
2022100206,1890,J.Herbert,00-0036355,LAC,1,0,25,0,left,deep,21,4,1,0,HOU,away,39,HOU,3,2,29,Half1,HOU,LAC,24,34,53244,Michael Bandy,1,FALSE,CORNER,SHOTGUN,91.3,52.84,4.004
2022100206,1930,J.Herbert,00-0036355,LAC,0,0,0,0,middle,short,13,NA,1,0,HOU,away,14,HOU,1,2,20,Half1,HOU,LAC,24,34,42794,DeAndre Carter,0,FALSE,IN,SHOTGUN,109.7,31.12,3.134
2022100206,2111,J.Herbert,00-0036355,LAC,1,0,2,0,left,short,-6,8,0,0,HOU,away,75,LAC,2,3,1761,Half2,HOU,LAC,24,34,45573,Austin Ekeler,1,FALSE,FLAT,SINGLEBACK,28.5,39.27,3.137
2022100206,2135,J.Herbert,00-0036355,LAC,0,0,0,0,left,short,8,NA,1,0,HOU,away,73,LAC,3,3,1720,Half2,HOU,LAC,24,34,44856,Gerald Everett,0,FALSE,HITCH,SHOTGUN,45.78,47.26,2.302
2022100206,2197,D.Mills,00-0036898,HOU,1,0,-3,0,right,short,-3,0,1,0,LAC,home,65,HOU,2,3,1672,Half2,HOU,LAC,24,34,41246,Brandin Cooks,1,FALSE,SCREEN,SHOTGUN,41.96,12.93,1.635
2022100206,2221,D.Mills,00-0036898,HOU,1,0,9,0,right,short,1,8,1,0,LAC,home,68,HOU,3,3,1627,Half2,HOU,LAC,24,34,40138,Rex Burkhead,1,TRUE,FLAT,EMPTY,42.79,9.02,1.869
2022100206,2280,D.Mills,00-0036898,HOU,0,0,0,0,left,short,8,NA,1,0,LAC,home,69,HOU,1,3,1583,Half2,HOU,LAC,24,34,42372,Phillip Dorsett,0,FALSE,HITCH,SHOTGUN,48.85,38.14,2.536
2022100206,2340,D.Mills,00-0036898,HOU,1,0,0,0,right,short,-3,3,1,0,LAC,home,74,HOU,2,3,1578,Half2,HOU,LAC,24,34,54572,Dameon Pierce,1,FALSE,FLAT,SHOTGUN,31.91,5.77,3.003
2022100206,2364,D.Mills,00-0036898,HOU,1,0,3,0,right,short,2,1,1,0,LAC,home,74,HOU,3,3,1534,Half2,HOU,LAC,24,34,40138,Rex Burkhead,1,FALSE,FLAT,EMPTY,38.57,5.66,3.571
2022100206,2540,J.Herbert,00-0036355,LAC,0,0,0,0,right,deep,29,NA,1,0,HOU,away,45,HOU,3,3,1258,Half2,HOU,LAC,24,34,44819,Mike Williams,0,FALSE,GO,SHOTGUN,90.67,6,2.636
